section,number,title,crn,cap,enrl,avail,instructor_last,instructor_first,dates,restrictions,prerequisites,delivery,days,start,end,building,room,credits,fee,fee_type
EECE,480,Control Systems,22887,24,24,0,Ramasubramanian,Bhaskar,04/02-06/14,MJ OV,EECE 310.,Face-to-Face,F,2300.0,2450.0,ET,338,3,,21 	4	$130.00 Flat Fee
EECE,480,Control Systems,22888,24,14,10,Ramasubramanian,Bhaskar,04/02-06/14,MJ OV,EECE 310.,Face-to-Face,F,1500.0,1650.0,ET,338,3,,21 	4	$130.00 Flat Fee
EECE,495,Res. in Elec. and Comp. Eng.,22239,5,0,5,Morton,Todd Douglas,04/02-06/14,OV,,,,,,,,,,
EECE,495,Res. in Elec. and Comp. Eng.,22240,5,12,-7,Lund,John A.,04/02-06/14,OV,,,,,,,,,,
EECE,495,Res. in Elec. and Comp. Eng.,22241,5,0,5,Lin,Ying,04/02-06/14,OV,,,,,,,,,,
EECE,495,Res. in Elec. and Comp. Eng.,22242,5,0,5,Jiang,Xichen,04/02-06/14,OV,,,,,,,,,,
EECE,495,Res. in Elec. and Comp. Eng.,22243,5,0,5,Radwan,Amr Ahmed Abdelsalam,04/02-06/14,OV,,,,,,,,,,
EECE,495,Res. in Elec. and Comp. Eng.,22244,5,0,5,Klein,Andy,04/02-06/14,OV,,,,,,,,,,
EECE,495,Res. in Elec. and Comp. Eng.,22597,5,0,5,Khan,Junaid Ahmed,04/02-06/14,OV,,,,,,,,,,
EECE,495,Res. in Elec. and Comp. Eng.,22598,5,3,2,Ramasubramanian,Bhaskar,04/02-06/14,OV,,,,,,,,,,
EECE,495,Res. in Elec. and Comp. Eng.,22899,7,6,1,Saadeh,Wala Salem Mustafa,04/02-06/14,OV,,,,,,,,,,
EECE,495,Res. in Elec. and Comp. Eng.,23457,5,1,4,Zang,Yuzhang,04/02-06/14,OV,Elementary Education Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,,,,,,,,,
ELED,305,Devlop &Learn in Diverse Clsrm,23148,25,27,-2,Miller,Matthew James,04/02-06/14,MJ OV,New Time Must be admitted to the Elementary Education Program,Face-to-Face,TR,1300.0,1450.0,S,L,2,,10 	5	$6.50 Flat Fee
ELED,310,"Education, Culture, and Equity",21105,25,25,0,Robbins,Kirk Gary,04/02-06/14,OV,Admission to Elementary Education Professional Program. 15 hours of service learning Restriction will be lifted on Mar. 12th at 10am. New Time,Online SL DELIVERY Online-Synchronous,M,1500.0,1850.0,ONLINE,SYNC,5,,
ELED,310,"Education, Culture, and Equity",21251,14,13,1,Ruiz Guerrero,Margarita Guadalupe,04/02-06/14,OV,Admission to Elementary Education Professional Program. 15 hours of service learning Restriction will be lifted on Mar. 12th at 10am.,Face-to-Face SL,W,1400.0,1750.0,M,H,0,,15 	5
ELED,310,"Education, Culture, and Equity",21818,11,11,0,Ruiz Guerrero,Margarita Guadalupe,04/02-06/14,MJ ED OV,Admission to Elementary Education Professional Program. 15 hours of service learning ECE Students Only,Face-to-Face SL,W,1400.0,1750.0,M,H,0,,15 	5
ELED,311,WATribalHistCult&Gov; STI,23736,25,15,10,Swan-Waite,Renee,04/02-06/14,OV,New Time Must be admitted to the Inclusive Teaching department.,Online DELIVERY Online-Synchronous,M,1200.0,1350.0,ONLINE,SYNC,1,,
ELED,311,WATribalHistCult&Gov; STI,23737,25,24,1,French,Kristen Blythe,04/02-06/14,OV,New Time Must be admitted to the Elementary Education Program,Online DELIVERY Online-Synchronous,M,1200.0,1350.0,ONLINE,SYNC,1,,
ELED,405,Cultrly Rlvnt Mtls Div Learnrs,22609,25,15,10,Ferreras-Stone,Jessica D.,04/02-06/14,OV,ELED 460 LLC Majors Only New Time,Face-to-Face,MW,1200.0,1420.0,M,H,0,,35 	5
ELED,412,Seminar on Racial Justice Prax,23387,25,13,12,Jensen,Kirsten Margaret,04/02-06/14,OV,ELED 310 Q1 ELED Interns Only,Online DELIVERY Online-Synchronous,M,1700.0,2100.0,ONLINE,SYNC,5,,
ELED,424,Language Arts in Elem Curricm,21419,25,21,4,Dunham,Janelle Lynn,04/02-06/14,ED OV,SPED 420 SPED Students Only,,,,,,,,,
ELED,426,Social Studies Methods,21185,25,13,12,Jensen,Kirsten Margaret,04/02-06/14,MJ ED OV,SPED 420 SPED Students Only,Online-Mixed DELIVERY Online,R,1700.0,2050.0,ONLINE,SYNC,4,,
ELED,427,Elem SS Thru Counternarratives,23388,25,13,12,Ferreras-Stone,Jessica D.,04/02-06/14,OV,Q1 ELED Interns Only Students should plan for all day field trips 4/26 & 5/20,Face-to-Face,MW,900.0,1120.0,H,H,3,,53 	5
ELED,456,Literacy Asmt & Instruc,21019,25,10,15,Rockett,Ann Rockett,04/02-06/14,MJ ED OV,ELED 480,Face-to-Face,TR,930.0,1150.0,M,H,0,,35 	5
ELED,460,Children's Lit in the Classrm,22375,25,27,-2,Chen,Emma,04/02-06/14,OV,Admission to the elementary professional program. New Room,Face-to-Face,TR,2200.0,2420.0,MH,OFC,5,,
ELED,471,Documenting Teaching,22453,25,23,2,Fisher,Sarah,04/02-06/14,OV,ELED 427 Q2 ELED Interns Only New Time New Room,Face-to-Face,TR,1530.0,1720.0,A,W,4,,10 	4
ELED,480,Literacy: Beginning,20561,20,18,2,Chen,Emma,04/02-06/14,MJ ED OV,MLE 431 or MLE 441 (or other linguistics course by approval) for ELED students; ECE 380 for ECE majors; SPED 420 or ECE 391 for ECSE majors. +Arr Must have a C or better in pre-requites to register. ELED Students Only - Override required. | + 1 hour practicum arranged outside class meeting times. New Time,Face-to-Face,TR,1400.0,1550.0,MH,OFC,5,,
ELED,480,Literacy: Beginning,21654,20,18,2,Miller,Matthew James,04/02-06/14,MJ ED OV,MLE 431 or MLE 441 (or other linguistics course by approval) for ELED students; ECE 380 for ECE majors; SPED 420 or ECE 391 for ECSE majors. Must have a C or better in pre-requites to register. ELED Students Only - Override required.,Face-to-Face,TR,800.0,1020.0,M,H,0,,38 	5
ELED,481,Literacy: Fluent,21461,20,17,3,Dunham,Janelle Lynn,04/02-06/14,MJ ED OV,ELED 480 Class will meet at Alderwood Elementary,Face-to-Face WP3,MW,1500.0,1720.0,MH,OFC,5,,
ELED,481,Literacy: Fluent,24139,20,11,9,Copeland,Stephany N.,04/02-06/14,OV,ELED 480 New Section,Face-to-Face WP3,MW,1500.0,1720.0,B,H,2,,27 	5
ELED,486,Struggling Readers inK-12Clsrm,21020,20,9,11,Barr,Kiersten Marie,04/02-06/14,MJ ED OV,ELED 456 or instructor permission. Q3 ELED Interns in LLC Major Only | Class meets at Shuksan Middle School. Students should plant to arrive by 5:00pm Tues & Thurs. New Time,Face-to-Face,TR,1700.0,1920.0,MH,OFC,5,,
ELED,494,Internship-Elementary,21565,30,25,5,Timmons Flores,Maria,04/02-06/14,ED OV,Completion of all coursework in a Woodring Teacher Education Program leading to an Elementary Education Endorsement. Q3 ELED Interns Only,,,,,,,,,
ELED,494,Internship-Elementary,21566,40,23,17,Timmons Flores,Maria,04/02-06/14,OV,Completion of all coursework in a Woodring Teacher Education Program leading to an Elementary Education Endorsement. Q2 ELED Interns Only,,,,,,,,,
ELED,494,Internship-Elementary,23458,30,13,17,Timmons Flores,Maria,04/02-06/14,OV,Completion of all coursework in a Woodring Teacher Education Program leading to an Elementary Education Endorsement. ELED Q1 Interns Only,,,,,,,,,
ELED,535,Rsrch Analy Curnt Issues Eled,23779,16,8,8,Coskie,Tracy Lynn,04/02-06/14,GR GR PB PM OV,completion of teaching certification requirement; elementary K-8 teaching endorsement; ELED 501.,,,,,,,,,
ELED,691,Research Seminar,21660,15,9,6,Coskie,Tracy Lynn,04/02-06/14,GR GR PB PM OV,Student's graduate committee/program advisor approval. Energy Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,,,,,,,,,
ENRG,101,Energy and Society,23417,112,112,0,Barnhart,Charles Joseph,04/02-06/14,MJ OV,New Room Visit the IES Office (AH303) for more information.,Face-to-Face SCI,MWF,1000.0,1050.0,S,L,1,,20 	3
ENRG,310,Thermal Energy Systems,23207,20,9,11,Goel,Nipun,04/02-06/14,MJ OV,"MATH 125, CHEM 161 and PHYS 161; or instructor permission. New Time",Face-to-Face,TR,1200.0,1350.0,E,S,1,,00 	4
ENRG,322,Energy Data Analysis,22607,30,2,28,Sheikh,Imran Anees,04/02-06/14,MJ OV,"One course from: ENRG 360, ESCI 360, ENRG 380 or ESCI 380 or concurrent; or instructor permission. Major restricted to declared Energy students during phase 1. New Time",Face-to-Face,MW,1000.0,1150.0,H,H,1,,01 	4
ENRG,344,Comm Solutions Climate Change,22957,15,9,6,Neff,Mark William,04/02-06/14,MJ OV,PLSC 250 or MGMT 271 or ENVS 305. Also Offered as ENVS 344 CRN 23751,Face-to-Face,TR,1500.0,1650.0,B,H,1,,12 	4
ENRG,350,Energy Policy and Politics,23139,25,17,6,Glosser,Deborah,04/02-06/14,MJ OV,PLSC 250 or MGMT 271 or ENVS 305. Plus 1hr arranged. Major restricted during Phase 1.,Face-to-Face,MW,1000.0,1120.0,A,H,2,,19 	4
ENRG,378,Pwr Sys Analysis & Smart Grid,21367,2,0,2,Jiang,Xichen,04/02-06/14,MJ OV,EECE 372 or ENRG 372.,Face-to-Face,T,1300.0,1450.0,ET,328,3,,33 	4	$155.00 Flat Fee
ENRG,384,Energy Economics,23863,17,9,8,Shewmake,Sharon Anne,04/02-06/14,OV,ECON 206 or HNRS 209 or HNRS 254 or HNRS 202. New Section,Face-to-Face,MW,1200.0,1350.0,P,H,1,,04 	4
ENRG,391,Energy Speaker Series,24138,25,7,18,Collins,Shawn Michael,04/02-06/14,MJ OV,New Section,Face-to-Face,T,1600.0,1650.0,A,H,0,,14 	1
ENRG,420,Advanced Energy Science,21679,25,10,15,Kowalczyk,Tim,04/02-06/14,MJ OV,CHEM 163 and ENRG 320.,Face-to-Face,TR,830.0,945.0,A,H,0,,17 	3
ENRG,421,Energy Science Laboratory,22278,12,3,9,Kowalczyk,Tim,04/02-06/14,MJ OV,ENRG 420 or concurrent.,Face-to-Face,W,900.0,1050.0,MH,015,0,,15 	2
ENRG,430,Energy Materials and Waste,22608,25,6,19,Glosser,Deborah,04/02-06/14,MJ OV,"ENRG 350 or UEPP 350 or instructor permission. Course also available as ENVS 449, CRN 23750 New Time New Room",Face-to-Face,MW,1500.0,1650.0,E,S,0,,70 	4
ENRG,461,Mechan Envmt Systems Buildings,23874,20,2,18,Goel,Nipun,04/02-06/14,OV,ENRG 360 or ESCI 360; MATH 124 or MATH 157; or instructor permission. New Section New Time,Face-to-Face,R,1400.0,1650.0,ES,100,1,,00 	5
ENRG,464,Sustainable Building Analysis,22605,15,5,10,Sifuentes,Froylan,04/02-06/14,MJ OV,ENRG 360 or ESCI 360; MATH 125. Registration for declared ENRG students only during phase 1.,Face-to-Face,TR,900.0,1050.0,E,S,3,,18 	4
ENRG,475,Renewable Power Systems,22066,10,5,5,Sheikh,Imran Anees,04/02-06/14,MJ OV,"MATH 124 or MATH 157; PHYS 115 or PHYS 162; and one of the following: ENRG 101, ENRG 320, ENRG 360, ESCI 360, ENRG 380 or ESCI 380; or instructor permission.",Face-to-Face,MW,1500.0,1650.0,C,F,1,,05 	4
ENRG,480,Applicatons Energy Production,21364,11,11,0,Sifuentes,Froylan,04/02-06/14,MJ OV,ESCI 380 or ESCI 329 or ENRG 380. This course is major restricted during Phase 1 registration. Contact energy.institute@wwu.edu with questions.,Face-to-Face WP2,F,1300.0,1650.0,ES,070,0,,72 	4	$105.00 Flat Fee
ENRG,488,Energy Mgmt in Organizations,22596,30,6,24,Goel,Nipun,04/02-06/14,GR PB PM OV,Graduate status. A background course in energy technology is expected. An introductory course in energy policy is helpful. Some familiarity with reading and evaluating gray and peer-reviewed literature is required. New TIme New Room,Face-to-Face,MW,1500.0,1650.0,E,S,0,,70 	4
ENRG,575,Renewable Elec Power Systems,22606,5,1,4,Sheikh,Imran Anees,04/02-06/14,GR PB PM OV,Graduate status.,Face-to-Face,MW,1500.0,1650.0,C,F,1,,05 	4
ENRG,588,Enrg Mgmt in Organizations,23204,5,0,5,Goel,Nipun,04/02-06/14,GR PB PM OV,"Graduate status. Some familiarity with energy economics, and energy laws and units, as well as basic Excel (or equivalent) proficiency is expected. Engineering Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs",Face-to-Face,MW,1300.0,1450.0,E,S,0,,70 	4
ENGR,101,"Engineering, Design, & Society",23421,36,36,0,Kearsley,Paul Douglas,04/02-06/14,OV,Pre-major restrictions removed Phase II,Face-to-Face,MW,900.0,950.0,E,T,1,,06 	2	$72.00 Flat Fee
ENGR,104,Introduction to Eng & Design,21240,48,24,24,Leonhardt,Eric Charles,04/02-06/14,MJ OV,variable lab fee,Face-to-Face,MW,1600.0,1750.0,E,S,3,,13 	3	$173.00 Flat Fee
ENGR,115,Innovation in Design,22477,18,18,0,Hoekstra,Nicole Lyn,04/02-06/14,MJ OV,ENGR 101 +2 hours by arrangement,Face-to-Face,W,1000.0,1150.0,ET,251,1,,06 	4	$182.00 Flat Fee
ENGR,115,Innovation in Design,22478,18,15,3,Hoekstra,Nicole Lyn,04/02-06/14,MJ OV,ENGR 101 +2 hours by arrangement,Face-to-Face,F,1000.0,1150.0,ET,251,1,,06 	4	$182.00 Flat Fee
ENGR,225,Mechanics of Materials,21241,36,19,17,Glosser,Deborah,04/02-06/14,MJ OV,ENGR 170; ENGR 214; MATH 125 variable lab fee New Room,Face-to-Face,MW,1400.0,1550.0,E,T,1,,06 	4	$47.00 Flat Fee
ENGR,295,Engaged Engineering Project,23924,5,0,5,Davishahl,Jill C.,04/02-06/14,MJ OV,Enrollment limited to ENGD majors and pre-majors. New Section,,,,,,,,,
ENGR,352,Intro to Automation & Control,22898,30,24,6,Lund,John A.,04/02-06/14,GR MJ GR PB PM OV,"ENG 501 ENG 598	Sem Tch Eng:	21584	12	9	3	Miller, Brenda	04/02-06/14 New Time ENG 690	Thesis Writing	20142	12	4	8	Staff	04/02-06/14 Entrepreneurship Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs",Face-to-Face,M,1600.0,1850.0,MH,152,1,,08 	5
ENTR,246,Entrep & Innov Foundations,21414,15,16,-1,Weber,Meg,04/02-06/14,OV,,Face-to-Face,MW,1400.0,1550.0,B,H,1,,08 	4
ENTR,346,Int Entrep & Innov Experience,21415,15,11,4,Sherwood,Arthur Lloyd,04/02-06/14,OV,ENTR 246 or instructor permission.,Face-to-Face,MW,1400.0,1550.0,P,H,1,,08 	4
ENTR,398,Entrep & Innovation Practicum,21842,15,13,2,Weber,Meg,04/02-06/14,OV,Entrepreneurial Leadership and Coaching,Face-to-Face,MW,1200.0,1350.0,B,H,1,,08 	4
ENTR,398,Entrep & Innovation Practicum,22469,5,3,2,Sherwood,Arthur Lloyd,04/02-06/14,OV,Social Entrepreneurship Environmental Sciences Class GUR/Course Attributes	Title Time	Crn Location	Cap	Enrl	Avail	Instructor Credits	Dates Addl Chrgs,Face-to-Face,MW,1200.0,1350.0,P,H,1,,08 	4
ESCI,101,Enviro Studies:A Scientific Ap,20542,400,236,164,Loomis,Eli Stuart,04/02-06/14,OV,,Face-to-Face SCI,TR,1000.0,1120.0,A,H,1,,00 	3
ESCI,101,Enviro Studies:A Scientific Ap,22463,25,25,0,Poppe,Katrina Lee,04/02-06/14,OV,Self-Sustaining tuition is $298 per credit which is not included in 10-18 credit tuition costs.,,,,,,,,,
ESCI,321,Oceanography,23945,5,0,5,Vavrinec,John,04/02-06/14,MJ OV,BIOL 205; CHEM 161; MATH 115; Physics recommended; or instructor permission. This course is intended for Salish Sea Region majors only.,Hybrid,M,1700.0,2050.0,E,V,4,,
ESCI,321,Oceanography,23963,10,8,2,Vavrinec,John,04/02-06/14,MJ OV,BIOL 205; CHEM 161; MATH 115; Physics recommended; or instructor permission. CENV Salish Sea Region Student majors only.,Hybrid WWU Location: Poulsbo,M,1700.0,2050.0,P,L,4,,
ESCI,321,Oceanography,23974,8,3,5,Vavrinec,John,04/02-06/14,MJ OV,BIOL 205; CHEM 161; MATH 115; Physics recommended; or instructor permission. This course is intended for Salish Sea Region majors only.,Hybrid WWU Location: Pt Angeles,M,1700.0,2050.0,P,T,4,,
ESCI,322,Oceanography Laboratory,23946,5,0,5,Vavrinec,John,04/02-06/14,MJ OV,"ESCI 321 or concurrent. This course is intended for Salish Sea Region majors only. Saturday Labs: April 6 & 20, May 4 & 18, June 8",,,900.0,1700.0,E,V,3,$55.00,Flat Fee
ESCI,322,Oceanography Laboratory,23964,10,8,2,Vavrinec,John,04/02-06/14,MJ OV,"ESCI 321 or concurrent. CENV Salish Sea Region Student majors only. Saturday Labs: April 6 & 20, May 4 & 18, June 8",,,900.0,1650.0,P,L,3,$55.00,Flat Fee
ESCI,322,Oceanography Laboratory,23975,8,3,5,Vavrinec,John,04/02-06/14,MJ OV,"ESCI 321 or concurrent. This course is intended for Salish Sea Region majors only. Saturday Labs: April 6 & 20, May 4 & 18, June 8",,,900.0,1700.0,P,T,3,$55.00,Flat Fee
ESCI,325,Fundamentals of Ecology,21667,50,50,0,Green,Gregory Alex,04/02-06/14,MJ OV,BIOL 206 and CHEM 163.,Face-to-Face,MWF,1000.0,1050.0,C,V,1,,04 	3
ESCI,328,Intro to Ecosystem Mgmgt,23949,7,2,5,Reidy Liermann,Catherine,04/02-06/14,OV,"ESCI 302 or one year of biology or instructor permission. This course is intended for Salish Sea Region majors only. Lab Dates: April 26 & 27, May 3",Hybrid,W,1700.0,1950.0,E,V,5,$66.00,Flat Fee
ESCI,328,Intro to Ecosystem Mgmgt,23967,10,6,4,Reidy Liermann,Catherine,04/02-06/14,OV,"ESCI 302 or one year of biology or instructor permission. CENV Salish Sea Region Student majors only. Field Trip Dates: April 26 & 27, May 3",Hybrid WWU Location: Poulsbo,W,1700.0,1950.0,P,L,5,$66.00,Flat Fee
ESCI,328,Intro to Ecosystem Mgmgt,23978,8,1,7,Reidy Liermann,Catherine,04/02-06/14,OV,"ESCI 302 or one year of biology or instructor permission. This course is intended for Salish Sea Region majors only. Lab Dates: April 26 & 27, May 3",Hybrid WWU Location: Pt Angeles,W,1700.0,1950.0,P,T,5,$66.00,Flat Fee
ESCI,330,Natl Hist of the Pac NW,20762,22,22,0,Lloyd,T. Abe,04/02-06/14,MJ OV,BIOL 101 or BIOL 204 or instructor permission. This course includes field trips.,Face-to-Face,T,1300.0,1420.0,C,F,2,,31 	4	$180.00 Flat Fee
ESCI,330,Natl Hist of the Pac NW,23950,7,2,5,Blackie,Barbara Anne,04/02-06/14,MJ OV,"BIOL 101 or BIOL 204 or instructor permission. This course is intended for Salish Sea Region majors only. Weekend Field Trip Dates: April 13, May 17 & 18, June 8",Hybrid,R,1700.0,1950.0,E,V,4,$180.00,Flat Fee
ESCI,330,Natl Hist of the Pac NW,23968,10,4,6,Blackie,Barbara Anne,04/02-06/14,MJ OV,"BIOL 101 or BIOL 204 or instructor permission. CENV Salish Sea Region Student majors only. Field Trip Dates: April 13, May 17 & 18, June 8",Hybrid WWU Location: Poulsbo,R,1700.0,1950.0,P,L,4,$180.00,Flat Fee
ESCI,330,Natl Hist of the Pac NW,23979,8,3,5,Blackie,Barbara Anne,04/02-06/14,MJ OV,"BIOL 101 or BIOL 204 or instructor permission. This course is intended for Salish Sea Region majors only. Weekend Field Trip Dates: April 13, May 17 & 18, June 8",Hybrid WWU Location: Pt Angeles,R,1700.0,1950.0,P,T,4,$180.00,Flat Fee
ESCI,340,Biostatistical Analysis,20774,30,30,0,Kastner,Sam,04/02-06/14,MJ OV,CHEM 163; BIOL 206 or PHYS 163.,Face-to-Face,W,1300.0,1550.0,IS,410,4,,10 	5
ESCI,361,Water Quality,21658,20,20,-8,Montano,Manuel David,04/02-06/14,MJ OV,"Complete one of the following: CHEM 163 and BIOL 206; or CHEM 161, BIOL 101, and ESCI 302 or ESCI 392 or ENVS 392. Or instructor permission.",Face-to-Face WP1,T,1300.0,1650.0,IS,320,0,,80 	5	$96.00 Flat Fee
ESCI,361,Water Quality,21659,20,20,-8,Montano,Manuel David,04/02-06/14,MJ OV,"Complete one of the following: CHEM 163 and BIOL 206; or CHEM 161, BIOL 101, and ESCI 302 or ESCI 392 or ENVS 392. Or instructor permission.",Face-to-Face WP1,W,1300.0,1650.0,IS,320,0,,80 	5	$96.00 Flat Fee
ESCI,393,Coastal Seas & Climate Change,22589,25,24,1,McPhee-Shaw,Erika Elizabeth,04/02-06/14,MJ OV,MATH 114; ESCI 321 or ENVS 203 or GEOL 211. MATH 124 and some physics are recommended.,Face-to-Face,TR,1000.0,1150.0,E,S,0,,70 	4	$20.00 Flat Fee
ESCI,407,Forest Ecology,20543,15,15,0,Wallin,David O.,04/02-06/14,MJ OV,ESCI 325 or BIOL 325; ESCI 340 or BIOL 340; or equivalent,Face-to-Face WP2,W,1300.0,1650.0,AH,005,3,,13 	5	$85.00 Flat Fee
ESCI,407,Forest Ecology,20544,15,14,1,Wallin,David O.,04/02-06/14,MJ OV,ESCI 325 or BIOL 325; ESCI 340 or BIOL 340; or equivalent,Face-to-Face WP2,F,1300.0,1650.0,AH,005,3,,13 	5	$85.00 Flat Fee
ESCI,408,Field Mthds: Wildlife Ecology,20541,15,10,5,McLaughlin,John,04/02-06/14,MJ OV,"ESCI 325 or BIOL 325; ESCI 340 or BIOL 340 or equivalent. This course is part of ESCI Field Camp, an integrated program of 4 courses. Application required; please see ESCI Field Camp website. Partial course fee waivers available. Please indicate interest on the Field Camp application or contact the instructor for more information.",,,,,,,,,
ESCI,409,Riparian Conservation,23412,15,11,4,McLaughlin,John,04/02-06/14,MJ OV,"Admission to ESCI Field Camp. This course is part of ESCI Field Camp, an integrated program of 4 courses. Application required; please see ESCI Field Camp website. Partial course fee waivers available. Please indicate interest on the Field Camp application or contact the instructor for more information.",,,,,,,,,
ESCI,425,Env Biology of Fishes,21057,25,34,-9,Bodensteiner,Leo R.,04/02-06/14,MJ OV,ESCI 325 or BIOL 325 New Room,Face-to-Face,MWF,2400.0,2450.0,C,F,1,,25 	3
ESCI,426,Marine Invert and Environment,20535,24,20,4,Shull,David H.,04/02-06/14,MJ OV,"BIOL 206 or instructor permission. Class will be at Shannon Point Marine Center in Anacortes, WA. Students are responsible for their own transportation to Anacortes.",Face-to-Face,F,800.0,1650.0,M,C,0,,07 	5	$40.00 Flat Fee
ESCI,429,Stream Ecology,20538,10,10,0,Helfield,James Mark,04/02-06/14,MJ OV,ESCI 325 or BIOL 325; ESCI 361 or concurrent.,Face-to-Face,W,1300.0,1650.0,ES,322,4,,18 	5	$55.00 Flat Fee
ESCI,429,Stream Ecology,20539,10,10,0,Helfield,James Mark,04/02-06/14,MJ OV,ESCI 325 or BIOL 325; ESCI 361 or concurrent.,Face-to-Face,R,2100.0,2450.0,ES,322,4,,18 	5	$55.00 Flat Fee
ESCI,431,Watershed Biogeochemistry,22810,16,9,7,Khan,Alia Lauren,04/02-06/14,MJ OV,"ESCI 325 or BIOL 325; ESCI 361 or ENVS 327. NOTE: Although the course description states there are field trips on Saturdays, that is no longer accurate. All meetings occur during the week on the published days/times.",Face-to-Face WP3,M,1300.0,1650.0,ES,331,0,,70 	5	$80.00 Flat Fee
ESCI,433,Population Biology,21600,15,11,4,McLaughlin,John,04/02-06/14,MJ OV,"ESCI 325 or BIOL 325; MATH 124; ESCI 340 or BIOL 340; MATH 125 recommended. This course is part of ESCI Field Camp, an integrated program of 4 courses. Application required; please see ESCI Field Camp website. Partial course fee waivers available. Please indicate interest on the Field Camp application or contact the instructor for more information.",,,,,,,,,
ESCI,438,Sci Writing & Presentation,23866,15,11,4,McLaughlin,John,04/02-06/14,MJ OV,"ESCI 325; ESCI 340 or BIOL 340; and admission into ESCI Field Camp. This course is part of ESCI Field Camp, an integrated program of 4 courses. Application required; please see ESCI Field Camp website. Partial course fee waivers available. Please indicate interest on the Field Camp application or contact the instructor for more information.",,,,,,,,,
ESCI,454,Sci Mgt & Outr of Contam Site,21181,15,10,0,Sofield,Ruth M.,04/02-06/14,MJ SR OV,"ESCI 453 The pre-req for ESCI 453 is no longer required but students will need an override if they have not taken ESCI 453. See https://cenv.wwu.edu/undergraduate-student-forms for the ""Override Request Form.""",Face-to-Face,R,1200.0,1350.0,AH,219,2,,19 	4
ESCI,459,Aquatic Toxicology,20536,20,19,1,Moran,Ian,04/02-06/14,MJ OV,BIOL 206 and CHEM 163; or instructor permission.,Face-to-Face,MW,1400.0,1520.0,E,S,0,,80 	3
ESCI,464,Sustainable Building Analysis,22500,10,1,9,Sifuentes,Froylan,04/02-06/14,MJ OV,ENRG 360 or ESCI 360; MATH 125.,Face-to-Face,TR,900.0,1050.0,E,S,3,,18 	4
